Easting,Northing,Heading,Speed
671850.9442759168,3529970.732877236,-98.15967599999999,0.0
671849.9535338635,3529970.5721053234,-97.99488600000001,3.378257698309112
671848.9531473127,3529970.422261507,-97.9839,4.630042173734422
671847.9624052097,3529970.2614897885,-98.10474600000003,5.574696645998459
671846.9716630811,3529970.1007181695,-98.30249400000002,6.476708568292693
671845.9809209293,3529969.939946645,-98.55517200000003,6.706288253680729
671844.9807201012,3529969.779016682,-98.82982200000004,6.706434403698226
671843.9901637195,3529969.607158814,-99.148416,6.636467444136242
671842.9903344787,3529969.42405597,-99.54391200000003,6.6386109213643545
671841.9906910313,3529969.229866686,-100.20307200000002,6.6584406406999275
671840.9912333671,3529969.024590961,-101.44449000000003,6.663452026086471
671840.0016059484,3529968.797300791,-103.65267600000004,6.675302063602218
671839.0412835105,3529968.515053617,-106.739742,6.679270274259322
671838.0913487467,3529968.1775323725,-110.56287,6.698453732196304
671837.170718933,3529967.785054113,-114.67163400000001,6.695592907985532
671836.2799514993,3529967.3043592144,-119.30772600000003,6.624200079915762
671835.4184889906,3529966.768707287,-124.30635600000002,6.557737399766132
671834.624723423,3529966.145472818,-129.414846,6.552123086272446
671833.8886387069,3529965.467756878,-134.578266,6.511909517873124
671833.220065109,3529964.7135449066,-139.807602,6.51158099317553
671832.6091723642,3529963.9048514427,-144.91609200000002,6.513430422104395
671832.0843364259,3529963.042152046,-149.61810000000003,6.5069428937720035
671831.6168097353,3529962.147144213,-153.43024200000002,6.612488517949009
671831.2065922996,3529961.2198279304,-156.341532,6.641919772940864
671830.8438538652,3529960.28221775,-159.01113,6.8152901272809485
671830.5191357855,3529959.3341551386,-161.164386,6.8180845641241685
671830.2229794136,3529958.3754815715,-162.241014,7.006114495606116
671829.9362816369,3529957.4169665384,-162.76834200000002,7.070410004926921
671829.6592282653,3529956.4475235017,-163.11989400000002,6.845241100448814
671829.3918192954,3529955.4671524586,-163.85595600000002,6.609460020341586
671829.12441027,3529954.486781427,-164.855682,6.664122519941508
671828.8855629696,3529953.49579943,-166.053156,6.626300630789128
671828.6654471384,3529952.516221024,-167.31654600000002,7.02604068708104
671828.4738930485,3529951.526031649,-168.73374,7.314239934318578
671828.3107149069,3529950.5363178435,-170.21685000000002,7.4002701785855125
671828.1668256577,3529949.5247480087,-171.732918,7.177972393820677
671828.0418537055,3529948.513495217,-173.139126,6.812803776279063
671827.9547163856,3529947.502876512,-174.50139000000001,6.454974235658009
671827.886310573,3529946.503661386,-175.73182200000002,6.217487048300019
671827.8370078797,3529945.4936767668,-176.951268,6.10123933589934
671827.8160811735,3529944.48416771,-178.159728,6.184051375612624
671827.8140717975,3529943.4749756926,-179.45607600000002,6.4560743445607764
671827.8311655567,3529942.45501418,179.0500619999999,6.774896479382608
671827.8859081991,3529941.4467732846,176.89680599999997,6.915835658295522
671827.9688410586,3529940.45009449,174.611718,7.025379349025907
671828.1087117721,3529939.443280278,172.00803599999995,7.0501861390241585
671828.2864172062,3529938.437100149,169.07477399999993,6.997157122046045
671828.5299617915,3529937.454202742,165.86686199999997,6.831512608570739
671828.8204281934,3529936.4942710195,162.32936999999993,6.692691689736971
671829.1769195836,3529935.546535488,158.18764799999997,6.611641563122587
671829.5990643733,3529934.63316923,153.43070999999998,6.488417314336131
671830.1150528078,3529933.7657343564,147.38840999999996,6.422765586111942
671830.7152404244,3529932.9551588963,140.47821599999997,6.199284476997957
671831.4179871833,3529932.235019522,132.35956199999998,6.110605816182422
671832.2229214739,3529931.6274893344,123.43892999999997,5.964249031097134
671833.1105685104,3529931.165510919,113.03518799999995,5.758165840186949
671834.0803708434,3529930.882343917,100.15959599999996,5.505140788938832
671835.0839201722,3529930.8437149487,86.92146599999995,5.438553817449048
671836.0742946351,3529931.026658317,73.65037799999999,5.550977933859526
671836.9947420773,3529931.430222853,60.42323399999998,5.565583770150389
671837.7981548525,3529932.042529356,46.78960799999999,5.4789718727429095
671838.4376111527,3529932.840612081,33.265841999999964,5.531696553168735
671838.8671182719,3529933.746072576,20.43419399999999,5.647028017190583
671839.1061510404,3529934.7259682594,9.283403999999962,6.136296149268513
671839.155638575,3529935.724866427,0.00023399999997764098,6.387581040537618
671839.0819774842,3529936.732790241,-6.74517000000003,6.808940110890944
671838.9139154553,3529937.7280422198,-9.62350200000003,7.195524569379015
671838.7269361,3529938.722977141,-9.733362,7.348922316846014
671838.5401425892,3529939.7068255274,-9.304908000000012,7.311172843293117
671838.3720806374,3529940.702077514,-8.865468000000021,6.789195702688289
