Longitude,Latitude,Heading,Speed
113.8019007,34.7203196,179.23682399999996,0.0
113.8019008,34.7203105,-179.851572,3.060971632670279
113.8019007,34.7203013,-179.42311800000002,4.445283643852532
113.8019006,34.7202922,-179.401146,5.313359942473656
113.8019005,34.720283,-179.379174,6.071289821399832
113.8019004,34.7202739,-179.368188,6.741611239446826
113.8019003,34.7202647,-179.44509000000002,7.3245492882782655
113.8019002,34.7202556,-179.50002,7.576710088765308
113.8019001,34.7202465,-179.598894,7.697501355295362
113.8019001,34.7202374,-179.840586,7.653506134746678
113.8019002,34.7202282,179.72020799999996,7.6759434127240365
113.8019003,34.720219,179.11597799999993,7.731202275512247
113.8019005,34.7202099,178.18216799999993,7.811079556924615
113.801901,34.7202009,177.19342799999993,8.046236307128265
113.8019017,34.7201919,176.050884,8.003005001742798
113.8019026,34.7201828,174.86439599999994,7.993194103981394
113.8019037,34.7201737,173.74382400000002,8.033901798978583
113.8019049,34.7201646,172.689168,8.12483155862554
113.8019065,34.7201555,171.83226000000002,8.153477942313552
113.8019081,34.7201464,171.16211399999997,8.14008229052702
113.8019099,34.7201374,170.56886999999995,8.256021314778527
113.8019117,34.7201285,170.21731799999998,8.410376195325277
113.8019136,34.7201195,170.07449999999994,8.498637797875386
113.8019155,34.7201105,170.12942999999996,8.527080464051826
113.8019174,34.7201015,170.46999599999992,8.48170846471523
113.8019191,34.7200926,170.9094359999999,8.559655385248506
113.8019209,34.7200836,171.34887600000002,8.62308335121762
113.8019224,34.7200746,171.82127400000002,8.597895211256185
113.8019239,34.7200656,172.282686,8.633637918586764
113.8019255,34.7200565,172.78804200000002,8.783054767233507
113.8019268,34.7200474,173.32635599999992,8.770736345240751
113.8019281,34.7200382,173.88664199999994,8.781305137051017
113.8019293,34.7200292,174.43594199999995,8.904528039146937
113.8019303,34.7200202,175.00721399999998,8.985844449245658
113.8019312,34.7200111,175.5675,9.165388626345042
113.8019319,34.7200021,176.1497579999999,9.264742190433626
113.8019327,34.719993,176.67708599999992,9.463517954959878
113.8019333,34.7199839,177.18244199999992,9.543150802953825
113.8019338,34.7199748,177.54498,9.695787932979592
113.8019341,34.7199657,177.90751799999998,9.844692021668672
113.8019345,34.7199566,178.24808399999995,9.898978798295234
113.8019348,34.7199473,178.61062199999992,10.017970285493282
113.8019351,34.7199382,178.91823,10.138784289578853
113.8019353,34.719929,179.19287999999995,10.191901176251282
113.8019354,34.7199199,179.34668399999998,10.323977900716194
113.8019355,34.7199108,179.478516,10.422971461240566
113.8019356,34.7199017,179.59936199999993,10.411165457523103
113.8019357,34.7198926,179.70922199999995,10.388845727648294
113.8019357,34.7198835,179.70922199999995,10.345004038134446
113.8019358,34.7198742,179.58837599999993,10.246244852148456
113.8019359,34.7198651,179.10499199999992,10.060554249982562
113.8019361,34.7198558,178.500762,9.99624275638056
113.8019365,34.7198466,177.84160199999997,9.91479893825669
113.801937,34.7198375,176.984694,9.76481330206057
113.8019377,34.7198283,175.80919199999994,9.666152015479728
113.8019386,34.7198193,174.46889999999996,9.454372402772035
113.8019398,34.7198101,172.95283199999994,9.349694234262497
113.8019414,34.719801,170.8984499999999,9.189801390732784
113.8019433,34.719792,168.437586,9.078271637236275
113.8019458,34.7197831,165.73502999999994,9.016619565463792
113.8019485,34.7197741,163.076418,8.976899842739755
113.8019519,34.7197655,159.98935199999994,8.98687903242943
113.801956,34.719757,156.462846,8.932393850302956
113.8019606,34.7197488,152.91436799999997,8.955557850105507
113.801966,34.7197407,149.03630999999996,8.972692844745005
113.8019719,34.7197331,145.02641999999997,9.049753725563717
113.8019786,34.7197258,140.86272599999995,8.953096296603425
113.8019858,34.7197189,136.76494799999995,8.860693158599776
113.8019937,34.7197124,132.37054799999999,8.895748085129373
113.8020021,34.7197065,127.98713399999997,8.928105881629076
113.8020111,34.7197011,123.50484599999999,8.956350261097777
113.8020205,34.7196964,119.13241799999997,9.068649167262176
113.8020303,34.7196922,114.72703199999995,9.114586084961983
113.8020405,34.7196887,110.354604,9.12416994551347
113.8020511,34.7196858,106.13597999999996,9.26316771261071
113.8020617,34.7196835,102.27989399999996,9.321571533339641
