Longitude,Latitude,Heading,Speed
113.8024958,34.7169421,177.67681199999993,0.0
113.8024962,34.716933,177.88554599999998,3.2826996123205894
113.8024966,34.7169238,178.0723079999999,4.908674964330937
113.802497,34.7169146,178.19315399999994,6.031371923447132
113.8024973,34.7169055,178.32498599999997,6.611930529660509
113.8024976,34.7168964,178.467804,6.908791429647695
113.8024979,34.7168873,178.63259399999993,7.194298370000067
113.8024982,34.7168781,178.79738399999997,7.292894553753475
113.8024984,34.716869,178.962174,7.3685839478974735
113.8024986,34.7168599,179.01710400000002,7.30243889329738
113.8024988,34.7168508,179.0500619999999,7.236586425365091
113.8024989,34.7168417,179.08301999999992,7.115304599144126
113.8024991,34.7168325,179.13794999999993,6.995112668466769
113.8024993,34.7168233,179.13794999999993,6.7531006889942375
113.8024994,34.7168141,179.09400599999992,6.929015004054726
113.8024996,34.7168049,179.01710400000002,7.2258015503211555
113.8024998,34.7167957,179.0500619999999,7.555847455522149
113.8025,34.7167866,179.10499199999992,7.896411706484063
113.8025001,34.7167775,179.19287999999995,8.147957530561701
113.8025003,34.7167684,179.25879599999996,8.170639993585441
113.8025004,34.7167592,179.21485199999995,7.994551207470766
113.8025005,34.7167501,179.11597799999993,7.907683234225998
113.8025007,34.7167409,179.0280899999999,7.84322872187626
113.8025009,34.7167317,178.951188,7.973154656437724
113.8025011,34.7167226,178.97316,8.093570772441726
113.8025013,34.7167135,178.984146,8.192622147909463
113.8025015,34.7167043,179.01710400000002,8.170639993585441
113.8025016,34.7166952,179.0390759999999,8.061208045747811
113.8025018,34.716686,179.08301999999992,7.896026403390839
113.802502,34.7166769,179.12696399999993,7.764028205323358
113.8025021,34.7166678,179.23682399999996,7.609913663752881
113.8025022,34.7166587,179.32471199999998,7.335056468493922
113.8025023,34.7166495,179.58837599999993,7.203066545611357
113.8025023,34.7166403,179.81908199999998,6.918122747406369
113.8025023,34.7166312,-179.77467000000001,6.763308362420872
113.8025022,34.7166221,-179.30227200000002,6.686922108487623
113.802502,34.7166129,-178.665084,6.688106112709978
113.8025017,34.7166038,-177.89606400000002,6.789601909910761
113.8025011,34.7165947,-176.885352,6.849569443919761
113.8025004,34.7165856,-175.786752,6.824125774315379
113.8024995,34.7165765,-174.54533400000003,6.869465744372348
113.8024983,34.7165674,-173.139126,6.889252026899218
113.8024968,34.7165583,-171.50221200000001,6.655887718202414
113.802495,34.7165494,-169.25008200000002,6.515093904545864
113.8024927,34.7165405,-166.70133,6.468154216319756
113.8024899,34.7165317,-163.8999,6.47324445943565
113.8024866,34.7165231,-160.900722,6.463775777454472
113.8024827,34.7165146,-157.451118,6.447681968115409
113.8024781,34.7165063,-153.946584,6.455635935545043
113.802473,34.7164983,-150.156414,6.469706486195404
113.8024672,34.7164905,-145.959762,6.493521622153592
113.8024606,34.7164831,-141.510432,6.500306178852972
113.8024534,34.7164762,-137.24786400000002,6.50935573615478
113.8024457,34.7164698,-133.226988,6.5617427642813375
113.8024374,34.7164638,-129.23907000000003,6.598486940872789
113.8024286,34.7164582,-125.24016600000002,6.623779149650465
113.8024193,34.7164532,-121.21929000000003,6.630220424609895
113.8024096,34.7164487,-117.00066600000002,6.652107236258054
113.8023997,34.7164449,-112.68316800000002,6.63777814858689
113.8023895,34.7164417,-108.23383800000002,6.630293771863459
113.802379,34.7164392,-103.80648000000002,6.637668966170674
113.8023683,34.7164374,-99.48898200000002,6.632846705800396
113.8023574,34.7164362,-95.11655400000001,6.733217303582722
113.8023463,34.7164357,-90.71116800000004,6.719877813582735
113.8023353,34.716436,-86.27282400000001,6.73325333408846
113.8023243,34.7164369,-81.80152200000003,6.740976137077811
113.8023135,34.7164386,-77.42909400000002,6.692528855615814
113.8023028,34.7164408,-73.08962400000001,6.660302625225827
113.8022925,34.7164438,-68.717196,6.6571102002870575
113.8022823,34.7164474,-64.19096400000001,6.582815537159507
113.8022726,34.7164517,-59.554872000000046,6.600942601519859
113.8022633,34.7164566,-54.830892000000006,6.579540502986164
113.8022545,34.7164622,-49.997052,6.606523115788251
113.8022463,34.7164684,-45.06433800000002,6.665378512787337
