cx,cy,cyaw,ck
671837.533497597,3529932.0270040175,1.6530891915656312,0.0007180024223477046
671837.4503779878,3529933.034769305,1.653815226556182,0.0007180024223477046
671837.3674441965,3529934.0314480565,1.653815215497565,-1.105725397649782e-08
671837.2845104162,3529935.0281268083,1.6624184437775187,0.008602061813312837
671837.1919321535,3529936.0357335713,1.6538151994512877,-0.008502377873243478
671837.1089983891,3529937.0324123264,1.662418423631931,0.008602057698012136
671837.0164201467,3529938.0400190917,1.6538151786488358,-0.008502378518481565
671836.933486403,3529939.0366978487,1.6717346381300755,0.017916291986354797
671836.8314495074,3529940.04414609,1.6538151591999466,-0.01769551514163422
671836.7485157829,3529941.0408248506,1.6726654604800117,0.01884686169285899
671836.6466647214,3529942.037186556,1.6624183708292049,-0.010231011984274811
671836.554086532,3529943.0447933287,1.6632470211442196,0.0008189450307572759
671836.4616941641,3529944.0413135663,1.6632470081287318,-1.3005159838566379e-08
671836.3693018092,3529945.0378338043,1.6632470002226356,-7.899822508784755e-09
671836.2769094624,3529946.0343540413,1.6717345549384963,0.008480717857551046
671836.1748726504,3529947.041802293,1.6624183194620241,-0.009200157240368228
671836.0822945123,3529948.049409075,1.671734530915489,0.009206966332674309
671835.9802577245,3529949.0568573293,1.6820686636110387,0.01020533766462826
671835.8689480935,3529950.053060518,1.6726653518233252,-0.009380636908193763
671835.76709714,3529951.049422238,1.6726653372274671,-1.4573212123779382e-08
671835.665246201,3529952.0457839593,1.6810360824501815,0.008357660170436439
671835.5537508001,3529953.0530736917,1.6717344696663512,-0.00917811038088968
671835.4517140739,3529954.0605219533,1.6820685947257674,0.010205330111767733
671835.3404045112,3529955.0567251523,1.6717344441100477,-0.010309199543462181
671835.2383678107,3529956.0641734167,1.6820685646899802,0.010205325686382664
671835.1270582781,3529957.060376618,1.672665261930394,-0.009380627887393814
671835.025207414,3529958.0567383487,1.68103599999564,0.008357653010531763
671834.9137120959,3529959.0640280917,1.6903213843590124,0.009162097880512358
671834.7927581375,3529960.0711593092,1.6914550641092074,0.0011176211357750725
671834.6719900054,3529961.0672039906,1.6914550478751387,-1.6180037323081208e-08
671834.5512218896,3529962.063248674,1.690321336523405,-0.0011299377961253095
671834.4302679794,3529963.070379896,1.6914550156932326,0.0011176205648817223
671834.3094998957,3529964.0664245826,1.6903213043488763,-0.0011299377894838465
671834.188546018,3529965.073555808,1.691454981040051,0.0011176181220414684
671834.0677779687,3529966.0696004992,1.6995889154945854,0.008106773017858854
671833.937365475,3529967.0765732033,1.691454952770953,-0.008010649903800751
671833.816597454,3529968.072617897,1.700823142920842,0.009336873589070305
671833.6863708053,3529969.068504063,1.7008231245496015,-1.8291406156641338e-08
671833.5561441742,3529970.064390236,1.6995888451938592,-0.0012289153213054765
671833.4257317515,3529971.0713629476,1.6995888269892143,-1.792885602100341e-08
671833.2953193471,3529972.078335662,1.710171351921618,0.010422011732489416
671833.1556341271,3529973.0740633113,1.6995887908785356,-0.010524711744490555
671833.0252217593,3529974.081036028,1.6995887727286907,-1.7874886062185185e-08
671832.8948094097,3529975.088008748,1.7008230158815365,0.0012155448299093073
671832.7645828874,3529976.0838949312,1.710171275253963,0.00930749975987918
671832.624897744,3529977.0796225895,1.710171275253963,0.00930749975987918
