cx,cy,cyaw,ck
671833.0140712543,3529932.9715069733,0.25133113891253195,0.231787850443387
671833.9844133281,3529933.220652327,0.48507854719955606,0.23120455884955748
671834.8753697476,3529933.690260333,0.7149976408904534,0.22628263503064378
671835.630745818,3529934.3461201936,0.945345866950388,0.2282315465361626
671836.2225371114,3529935.1655832236,1.1757818516943201,0.22595941376275172
671836.6136521643,3529936.1036691293,1.3889006791105294,0.2081057576682277
671836.7957472047,3529937.0937001267,1.5969300155935986,0.20517021508980834
671836.7693797195,3529938.1024165913,1.7954043879375194,0.19540332924858056
671836.5447516926,3529939.0856308923,1.9519385899236337,0.1545744967245106
671836.1695281682,3529940.021962603,2.069091000159811,0.11587454825313488
671835.6911883573,3529940.9011178357,2.1371368195465017,0.06793482301652176
671835.147009541,3529941.756990324,2.1725470051703275,0.03490631345603509
671834.5748264147,3529942.5902141826,2.142900758206313,-0.029326069435359217
671834.0308335775,3529943.4350001863,2.1155127467391606,-0.027254193899151864
671833.5053865537,3529944.3022763436,2.055656529180207,-0.058992650425763106
671833.0363200107,3529945.1926767486,1.9951057955921592,-0.060129053100382766
671832.6236339359,3529946.1062013987,1.934296904713551,-0.060624974963475436
671832.2673283186,3529947.0428502844,1.8826786862695457,-0.051485627352735354
671831.957944479,3529948.002464876,1.8826786862695457,-0.051485627352735354
