2023-11-22 05:18:29,451 - INFO - Created a socket
2023-11-22 05:18:29,452 - INFO - Created a socket
2023-11-22 05:18:29,541 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,543 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,546 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,549 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,551 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,551 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,552 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,552 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,553 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,553 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,558 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,569 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,578 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,590 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,604 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,608 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,618 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,628 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,638 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,649 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,658 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,669 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,679 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,689 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,713 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,714 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,719 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,728 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,738 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,749 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,758 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,769 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,778 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,789 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,798 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,808 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,819 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,829 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,839 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,848 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,858 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,869 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,878 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,888 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,899 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,909 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,919 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,929 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,939 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,949 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,959 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,969 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,979 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,989 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:29,999 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:30,009 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:30,018 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
2023-11-22 05:18:30,028 - INFO - ego_x:118.81710299999997,ego_y:31.8925663
