118.8171577,31.8925019,188.654046,0.0
118.8171524,31.8925012,188.42334,2.4952462668297666
118.8171471,31.8925005,188.159676,3.4866203620372542
118.8171418,31.8924999,187.90699800000004,4.139254558494427
118.8171365,31.8924992,187.56643200000002,4.748385292737278
118.8171311,31.8924987,187.10502000000002,5.2624847356308555
118.8171257,31.8924982,186.72051,5.747405129868813
118.8171203,31.8924976,186.270084,6.1949750790937
118.8171149,31.8924972,185.74275600000004,6.619310937009384
118.8171095,31.8924968,184.819932,6.819345414307759
118.8171042,31.8924964,183.47964000000002,6.930595803298755
118.8170988,31.8924962,181.44723,6.952468752065132
118.8170935,31.8924962,179.107212,7.039358202421269
118.8170881,31.8924964,176.51451600000001,7.105446782541696
118.8170827,31.8924968,173.43843600000002,7.092430377222306
118.8170774,31.8924975,170.09869200000003,7.017534662967615
118.8170721,31.8924984,166.74796200000003,6.939345136558194
118.8170669,31.8924995,163.61695200000003,6.9315195847254865
118.8170618,31.8925009,160.365096,6.905816392071947
118.8170568,31.8925026,157.14619800000003,6.886128426951191
118.8170518,31.8925045,153.949272,6.873333086740905
118.817047,31.8925067,150.76333200000005,6.871908388407696
118.8170424,31.892509,147.50049,6.823184002984692
118.8170378,31.8925116,144.21567600000003,6.896801540967713
118.8170335,31.8925145,140.91987600000004,6.812629141368411
118.8170293,31.8925175,137.74492200000003,6.813399976985097
118.8170255,31.8925207,134.48208,6.766305793991986
118.8170218,31.892524,131.30712600000004,6.730831486803896
118.8170183,31.8925276,128.044284,6.608544417959364
118.8170151,31.8925313,124.79242800000003,6.568576413550937
118.8170122,31.8925351,121.540572,6.4926676328843
118.8170095,31.892539,118.34364600000004,6.413667884212991
118.8170071,31.8925432,115.02587400000004,6.380335286560786
118.8170049,31.8925474,111.77401800000001,6.355162896726468
118.8170031,31.8925518,108.56610600000005,6.391814435446151
118.8170015,31.8925561,105.59988600000003,6.430117158231627
118.8170002,31.8925605,103.095078,6.5102898422091435
118.8169991,31.8925649,101.161542,6.602723782394567
118.8169982,31.8925695,99.755334,6.66799228637562
118.8169973,31.892574,98.94237000000004,6.7458553260009575
118.8169965,31.8925785,98.766594,6.848415655800394
118.8169957,31.892583,98.99730000000005,7.052334579703244
118.8169948,31.8925876,99.05223000000001,7.080686527269332
118.816994,31.8925921,99.11814600000002,7.067504152326774
118.8169931,31.8925967,99.18406200000004,7.149454134360431
118.8169922,31.8926013,99.29392200000001,7.126950089979076
118.8169913,31.8926058,99.40378200000004,7.170293602796346
118.8169905,31.8926103,99.524628,7.084202078104463
118.8169896,31.8926148,99.66744600000004,6.9939386192288575
118.8169886,31.8926193,99.85420800000003,7.03165722206769
118.8169877,31.8926239,99.95308200000005,6.935321003409581
118.8169867,31.8926285,100.02998400000001,6.841312999804573
118.8169858,31.892633,100.12885800000004,6.890257921586825
118.8169848,31.8926375,100.20576,7.026206002862289
118.8169839,31.892642,100.27167600000001,7.239590095368274
118.8169829,31.8926465,100.34857800000003,7.530992635737253
118.8169819,31.892651,100.38153600000004,7.90495681635783
118.816981,31.8926555,100.48041,8.483097055797039
118.81698,31.89266,100.53534000000002,8.964986708777722
118.816979,31.8926645,100.60125600000003,9.28978690661415
118.816978,31.8926691,100.61224200000004,9.48411477455143
118.816977,31.8926736,100.61224200000004,9.68037189775119
118.816976,31.8926782,100.56829800000003,9.847771044982995
118.816975,31.8926828,100.469424,9.988830842099661
118.816974,31.8926873,100.35956400000003,10.180979102541201
118.8169731,31.8926918,100.26069000000001,10.135266883373479
118.8169721,31.8926963,100.13984400000004,10.053688987786206
118.8169712,31.8927008,99.98604,10.00970715229911
118.8169703,31.8927055,99.84322200000003,9.988032283331842
118.8169693,31.8927102,99.70040400000005,10.014850133920582
118.8169684,31.8927149,99.53561400000001,10.056288350193032
118.8169675,31.8927196,99.34885200000002,10.054501760179978
118.8169666,31.8927241,99.11814600000002,10.09624819662094
118.8169658,31.8927286,98.92039800000003,10.152434903201165
118.816965,31.8927331,98.72265000000004,10.239914530149717
118.8169642,31.8927377,98.46997200000004,10.337757525183672
118.8169634,31.8927422,98.14039200000002,10.35165227196038
118.8169626,31.8927467,97.832784,10.505053928006033
118.816962,31.8927513,97.53616200000005,10.632774678817102
118.8169612,31.892756,97.25052600000004,10.680160185901974
118.8169606,31.8927605,96.97587600000003,10.75501089799003
118.81696,31.8927651,96.70122600000002,10.843957241116579
118.8169594,31.8927697,96.44854800000002,10.913623466722953
118.8169588,31.8927744,96.17389800000001,10.969953861272304
118.8169582,31.892779,95.888262,11.000274348292855
118.8169576,31.8927836,95.54769600000003,11.097266777759652
118.8169571,31.8927883,95.27304600000002,11.148777690910977
118.8169566,31.8927928,95.02036800000002,11.196535478905634
118.8169562,31.8927973,94.78966200000002,11.19965260520555
118.8169557,31.892802,94.51501200000001,11.257648815096907
118.8169553,31.8928066,94.31726400000002,11.35937642359451
118.8169549,31.8928112,94.10853000000003,11.428385666637913
118.8169545,31.8928158,93.88881000000003,11.446583391463221
118.8169542,31.8928203,93.66909000000004,11.401949042351305
118.8169538,31.8928249,93.47134200000005,11.462782866841733
118.8169535,31.8928295,93.262608,11.529815195606844
118.8169531,31.8928341,93.00993,11.495884496874652
118.8169529,31.8928387,92.75725200000005,11.456467374813268
118.8169526,31.8928432,92.52654600000005,11.377727315018513
118.8169524,31.8928478,92.27386800000005,11.352251299233659
118.8169521,31.8928523,92.02119000000005,11.318698353649513
118.816952,31.8928568,91.77949800000005,11.282003589251904
118.8169518,31.8928615,91.52682000000004,11.291092295350055
118.8169517,31.892866,91.26315600000004,11.277962693331324
118.8169516,31.8928705,91.03245000000004,11.168985701777821
118.8169515,31.8928752,90.74681400000003,11.090334973345858
118.8169514,31.8928797,90.51610800000003,11.067532709246219
118.8169514,31.8928844,90.26343000000003,11.023378925600767
118.8169515,31.8928891,90.04371000000003,11.013030661466113
118.8169514,31.8928937,89.75807400000002,10.91343594586729
118.8169514,31.8928983,89.52736800000002,10.792791858638415
118.8169514,31.8929028,89.32962000000003,10.72787648341965
118.8169515,31.8929074,89.27469000000002,10.728644593630788
118.8169516,31.892912,89.23074600000001,10.694032769705121
118.8169517,31.8929167,89.23074600000001,10.727348671061774
118.8169518,31.8929212,89.186802,10.673397471706473
118.8169518,31.8929257,89.21976000000001,10.617884636765261
118.816952,31.8929303,89.29666200000003,10.58483856363667
118.816952,31.8929348,89.43948,10.562495548648446
118.8169521,31.8929393,89.85694800000005,10.529719909195228
118.816952,31.8929439,90.79075800000004,10.419885863623469
118.8169519,31.8929484,91.98823200000004,10.425793203962709
118.8169516,31.8929531,93.61416000000003,10.332971134357281
118.8169512,31.8929577,95.51473800000002,10.297483296796251
118.8169505,31.8929623,97.77785400000005,10.247976082196958
118.8169497,31.8929669,100.16181600000004,10.233532289933356
118.8169486,31.8929716,103.13902200000001,10.04265367041054
118.8169472,31.8929761,106.42383600000005,9.916931387238366
118.8169456,31.8929804,109.81851,9.885447791868582
118.8169434,31.8929847,113.60868000000005,9.801828167607363
118.8169412,31.8929888,117.706458,9.608617167766523
118.8169385,31.8929929,122.12283000000002,9.5115321109216
118.8169353,31.8929968,127.09948800000001,9.271329337636653
118.8169319,31.8930003,132.29586600000005,9.095071115426702
118.8169282,31.8930036,137.58013200000005,9.002124555163988
118.8169241,31.8930065,143.09510400000005,8.758260293940962
118.8169196,31.8930091,148.4343,8.543085258532447
118.8169148,31.8930113,153.905328,8.415133755430505
118.8169097,31.8930132,159.62903400000005,8.130102618453352
118.8169046,31.8930146,165.38569800000005,7.912036789046048
118.8168994,31.8930155,171.219264,7.616201677681124
118.816894,31.893016,177.12973200000005,7.412136052566198
118.8168887,31.893016,182.87541000000004,7.199715770564685
118.8168832,31.8930156,188.63207400000005,7.015512596675187
118.816878,31.8930147,194.20197600000003,6.845448421732531
118.8168728,31.8930133,200.04652800000002,6.545261473757616
118.8168678,31.8930115,205.80319200000002,6.191256333080023
118.816863,31.8930092,211.41703800000002,5.990221767793411
118.8168585,31.8930066,217.19567400000003,5.753095702441724
118.8168544,31.8930037,222.75459,5.577173857610433
118.8168507,31.8930004,228.379422,5.5265352999469215
118.8168474,31.8929968,234.58651200000003,5.313395917937797
118.8168446,31.8929929,239.870778,5.549886565889215
118.8168421,31.8929889,244.704618,5.677571381598055
118.8168401,31.8929847,248.857326,5.878752953454767
118.8168383,31.8929804,252.262986,6.060757063971727
118.8168368,31.892976,255.03145800000001,6.299677559516115
118.8168355,31.8929716,257.43739200000005,6.524500618942027
118.8168344,31.8929671,259.250082,6.673019736886884
118.8168335,31.8929626,260.535444,6.8207587824756315
