2025-03-27 14:57:46,335 - INFO - Created a socket
2025-03-27 14:57:46,336 - INFO - Created a socket
2025-03-27 14:57:46,427 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,431 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,435 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,437 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,439 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,440 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,441 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,441 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,442 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,442 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,445 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,455 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,465 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,475 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,485 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,495 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,505 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,515 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,525 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,535 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,545 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,555 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,582 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,583 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,585 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,595 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,605 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,615 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,625 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,635 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,645 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,655 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,665 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,675 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,686 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,695 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,705 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,715 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,725 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,735 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,745 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,755 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,765 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,775 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,785 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,795 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,805 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,815 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,825 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,835 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,845 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,855 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,865 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,875 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,885 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,895 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,905 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,915 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,925 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,935 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,945 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,955 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,965 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,975 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,985 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:46,995 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,005 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,015 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,025 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,035 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,045 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,055 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,065 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,075 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,085 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,095 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,105 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,115 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,125 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,135 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,145 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,155 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,165 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,175 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,185 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,195 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,205 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,215 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,225 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,235 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,245 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,255 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,265 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,275 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,285 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,295 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,305 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,315 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,325 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,335 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,345 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,355 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,365 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,375 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,385 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,395 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,405 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,415 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,425 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,435 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,445 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,455 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,465 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,475 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,485 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,495 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,505 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,515 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,525 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,535 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,545 - INFO - trun angle: 172.2399962783924, filter angle: 17.22399962783924
2025-03-27 14:57:47,545 - INFO - trun angle: 172.2399962783924, filter angle: 32.72559929289456
2025-03-27 14:57:47,546 - INFO - trun angle: 172.2399962783924, filter angle: 46.67703899144434
2025-03-27 14:57:47,546 - INFO - trun angle: 172.2399962783924, filter angle: 59.23333472013915
2025-03-27 14:57:47,547 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,547 - INFO - trun angle: 172.2399962783924, filter angle: 70.53400087596447
2025-03-27 14:57:47,547 - INFO - final turn angle:70.53400087596447
2025-03-27 14:57:47,548 - INFO - trun angle: 172.2399962783924, filter angle: 80.70460041620726
2025-03-27 14:57:47,548 - INFO - trun angle: 172.2399962783924, filter angle: 89.85814000242576
2025-03-27 14:57:47,548 - INFO - trun angle: 172.2399962783924, filter angle: 98.09632563002243
2025-03-27 14:57:47,553 - INFO - final turn angle:98.09632563002243
2025-03-27 14:57:47,554 - INFO - trun angle: 172.2399962783924, filter angle: 105.51069269485943
2025-03-27 14:57:47,555 - INFO - trun angle: 172.2399962783924, filter angle: 112.18362305321273
2025-03-27 14:57:47,555 - INFO - trun angle: 172.2399962783924, filter angle: 118.1892603757307
2025-03-27 14:57:47,556 - INFO - trun angle: 172.2399962783924, filter angle: 123.59433396599687
2025-03-27 14:57:47,556 - INFO - ego_x:118.81710229999999,ego_y:31.892580199999998
2025-03-27 14:57:47,556 - INFO - trun angle: 172.2399962783924, filter angle: 128.45890019723643
2025-03-27 14:57:47,557 - INFO - trun angle: 172.2399962783924, filter angle: 132.837009805352
2025-03-27 14:57:47,557 - INFO - trun angle: 172.2399962783924, filter angle: 136.7773084526561
2025-03-27 14:57:47,558 - INFO - trun angle: 172.2399962783924, filter angle: 140.32357723522972
2025-03-27 14:57:47,558 - INFO - final turn angle:140.32357723522972
2025-03-27 14:57:47,564 - INFO - final turn angle:140.32357723522972
2025-03-27 14:57:47,565 - INFO - trun angle: 172.2399962783924, filter angle: 143.515219139546
2025-03-27 14:57:47,565 - INFO - trun angle: 172.2399962783924, filter angle: 146.38769685343064
2025-03-27 14:57:47,566 - INFO - trun angle: 172.2399962783924, filter angle: 148.9729267959268
2025-03-27 14:57:47,567 - INFO - trun angle: 172.2399962783924, filter angle: 151.29963374417338
